	Sample_000	Sample_001	Sample_002	Sample_003	Sample_004	Sample_005	Sample_006	Sample_007	Sample_008	Sample_009	Sample_010	Sample_011	Sample_012	Sample_013	Sample_014	Sample_015	Sample_016	Sample_017	Sample_018	Sample_019	Sample_020	Sample_021	Sample_022	Sample_023	Sample_024	Sample_025	Sample_026	Sample_027	Sample_028	Sample_029	Sample_030	Sample_031	Sample_032	Sample_033	Sample_034	Sample_035	Sample_036	Sample_037	Sample_038	Sample_039	Sample_040	Sample_041	Sample_042	Sample_043	Sample_044	Sample_045	Sample_046	Sample_047	Sample_048	Sample_049	Sample_050	Sample_051	Sample_052	Sample_053	Sample_054	Sample_055	Sample_056	Sample_057	Sample_058	Sample_059	Sample_060	Sample_061	Sample_062	Sample_063	Sample_064	Sample_065	Sample_066	Sample_067	Sample_068	Sample_069	Sample_070	Sample_071	Sample_072	Sample_073	Sample_074	Sample_075	Sample_076	Sample_077	Sample_078	Sample_079	Sample_080	Sample_081	Sample_082	Sample_083	Sample_084	Sample_085	Sample_086	Sample_087	Sample_088	Sample_089	Sample_090	Sample_091	Sample_092	Sample_093	Sample_094	Sample_095	Sample_096	Sample_097	Sample_098	Sample_099
GENE00363	25.889005219743122	71.81936250448088	64.82574375260914	28.444444342927206	44.62430162068789	19.532472061682768	61.467811412212576	47.45911526338697	32.6741974459262	51.77075343295446	28.680288701012167	32.18885684307007	72.65793172172552	62.67361563336315	43.02414151311953	30.60055625549387	49.14547085114975	31.959934026846526	60.15022601452227	40.745837163994715	68.88218453900153	45.557006668649265	42.84196101804945	40.36968259838842	54.905088474678884	28.076876109973988	40.3562984904794	46.682110001569995	18.837421865897625	77.01153876910602	44.45564107378538	50.83445391441904	66.78153361121898	45.89721452956425	56.59509620666234	74.42430684307193	46.145924927743025	35.6497742251203	20.870637766014923	51.643460624316184	18.93421914146953	31.34433411052913	51.75128307090531	44.89748813447637	25.431339580342335	40.924691007198234	11.437793909582757	39.247372821745174	45.56346200852675	29.09594645957639	86.14758156977987	68.95884906493342	20.662751400205202	24.220449335330972	64.4951404249985	48.508662977587846	28.20360736796729	35.99159688816103	33.411833932447124	42.54593074477664	24.00882530077848	38.874262537715175	48.11362335411992	45.47253397121184	53.373263998363754	52.14743979094463	38.905032285082186	42.80707784238328	71.43887229483481	36.58420970894704	64.49948244797474	40.97863281583353	44.424471767320334	25.316651542129005	80.17928304606967	38.871776120901316	47.64770109690069	31.706447459896438	62.174736547795305	36.66224475038461	18.113416344954118	21.58261211284413	54.60085011092191	69.74518926220298	33.822568691900976	50.18710674445483	30.586921069067806	41.043211385187774	83.71523720204621	54.316123033183636	59.90931692132876	78.57838057716238	48.90767873628686	36.28836267434605	14.638656245155474	14.406556093189149	34.73615067570869	69.42723777010812	43.79468876316432	54.51036963042744
GENE00364	9242.955874225809	3667.8078892485983	6628.407990139248	5044.196352565912	4482.402917635698	3771.8775582713974	5084.2134585553595	6089.671294049323	4242.72481023688	7054.8560735016135	5571.551760696666	6758.146032757464	7448.951941344564	6681.639906938774	3755.9393437975814	3872.0747387997253	6395.558670247152	6619.00223717803	6195.798544868762	7473.305400313217	3208.008615387299	5035.231836550468	6483.852393894968	3926.2943671121716	9103.871828078312	10051.28896954863	5896.722487638296	5469.912458689415	2402.827166844729	5882.259203252856	3302.2611401066747	4650.801749536365	6599.24036508548	2947.625303147337	4335.839248668589	4731.375953417464	3759.260828657236	2754.0111310035154	3925.6749454926135	5527.483202750481	4451.66875889984	1400.7549701132716	4640.737324693057	5331.905433533267	4841.191763260717	7473.7653874993985	8098.777716130995	10800.541923942345	3679.8489039572087	5639.189029492913	5518.138957089775	4528.2923452510395	6377.760804786904	8658.447263130007	8121.170025282069	4253.67656776388	5510.128011309614	4500.510501634406	4812.48540169773	4952.894208053103	7356.246129972245	3812.5121311979706	3673.445037402177	3384.9791940871655	5184.986958081117	3342.245554795059	3912.673120733149	4393.700947550487	8479.696612785383	5535.235274354742	4732.0886667807345	5511.320929033876	9222.562700223669	7334.659071708403	5423.3742124715955	2468.6112058060876	6438.842445521364	5059.878964076206	4073.8597887874735	2854.0105207351144	8301.721630784215	8253.657383810665	4210.308056900204	4242.613553377198	6112.595324936318	10274.64119761091	8012.333447534834	4372.184859042628	4988.269193544652	7056.1960926654665	5200.998477694954	11194.801138944127	7389.828422745845	5147.507160217822	3669.896830600749	5410.83558481292	5513.6277319540795	7307.650537183687	5476.851740023293	5207.053563962352
GENE00365	184.01606073027304	168.6656913365166	112.97847982249766	168.3522312051253	44.95649449376815	104.27004432213528	183.76164458182603	153.04701125486113	276.16126680591634	239.43869577535156	155.1386963780586	126.00647738980547	195.80093973153856	93.24905007635368	289.84159527703696	215.83833968466044	105.54617294900757	145.5827420877127	131.8089492044451	114.40058077545999	111.19533381350449	106.57867523126733	66.95376583563771	106.6926225735465	106.88198782848937	74.18900313382672	112.27550877145013	128.366321767612	118.12360704248967	95.16318056670403	77.49786679614796	181.07639806855406	103.0521626415332	115.37503708079903	121.65431175008734	86.9576758562203	81.74274081632703	113.90138333198188	223.0113528039502	142.0047321803321	117.32539867183263	105.58757720451219	119.05494402868521	93.94671923923346	175.51518975674975	194.51675153293766	168.97210252738157	156.66275924643773	154.19426875076795	127.47968325391204	117.95774938221884	118.20904140839988	134.6030635839044	285.8467087331562	133.22570521729529	99.81798424860511	166.1355104776473	211.51437656944478	106.50731798063333	160.48618927830293	77.89601012975425	109.96203670604945	114.75153579034108	110.49687671961287	152.10200611217326	97.28165472799841	189.67309325539082	169.3595748768183	112.77161994822468	189.17443429684388	79.90309504778013	121.15684342709615	103.77380121830774	163.72589764437814	105.06544100924218	99.4915963173813	109.88711425769968	159.95821731711277	88.24828231601188	207.5306755250771	116.92243310538106	311.93452550635743	94.54108294971475	103.0051691362198	181.30769662072112	124.70520801322102	164.4873938934915	296.2165312494783	159.23688764630606	145.06131461133344	116.5163619376882	120.21750553437991	134.66709377321922	109.18595955663284	149.81852533436782	198.4907514525673	117.15351927947567	192.5249933100224	96.44391424779306	166.31380246262083
GENE00366	39.512304774653714	26.421194636839648	87.9496005836638	35.75183765925748	50.82865843850827	63.03380851109497	25.579842358974364	28.688317691514396	39.78358256502853	49.58640414071444	57.5529592622414	32.25089436352917	48.5094183604564	30.176649176510363	52.88405268708919	26.231211614764945	36.28753633424699	74.38497817126036	63.98776205130595	35.75745498064954	94.32146738657795	19.11349445445093	56.73940196114222	43.00818655865455	52.70189739024042	35.20750124424264	29.015277110327002	73.95298240227714	53.642919906934154	46.78581510418991	53.36503657061853	17.961876921612713	46.846056034471864	23.82272067839851	92.61211229967891	31.137339044393414	65.89063915811707	43.704214885628325	41.598223703579194	38.031181978684266	59.6376818941564	59.53264539974276	23.547481406452995	53.23027980463151	41.89725327409219	74.3718641854326	47.777443104342275	45.90741035255616	30.854295366360343	30.48868234538617	56.58615305182099	22.626785261735815	40.88152088629371	37.08499385708384	42.695862271863	21.689587490921518	38.31712799246244	48.043467785082015	70.06616105281454	25.36100411532218	50.859668745544134	54.48026213609409	50.57378489359964	35.17391163780886	43.08989311450579	27.37985247734406	59.57714859720478	63.36663349861307	13.893590678230208	27.074385532815946	52.62517860724003	48.46788334726653	60.1175597619898	106.02318215022466	64.30044700934478	46.15357119935732	75.18059999928444	32.88819326137445	42.54844113440751	20.36086895462564	54.437594313411566	75.1696429293188	54.6437075658813	40.80852035006331	29.355029039108935	65.98697153230468	29.847265709683462	68.16439627850009	72.83611142091279	77.22594932181241	37.30461121016535	35.94754028940789	32.67337356519395	63.27257801226676	31.630579501321996	54.99056381606944	36.604808960434056	51.83407555420717	44.85231058614592	68.82086387710285
GENE00367	413.08678203999136	479.01958114620413	281.9073337852452	309.8317976521775	718.4276085033018	335.4676499058472	339.7846471326988	658.4098710695066	518.164666126503	456.9355597169459	535.1255063969871	220.1739806886855	511.7271427970639	532.8816046836861	488.5110611084483	749.9228493763887	476.31828152901113	436.73745787905	385.9761022104039	361.09399840953006	357.6408821886679	547.69338635306	425.1816230039707	451.35997813747383	348.65087667892436	506.4704655770798	336.8251681743026	187.5603139107076	911.3204140780534	526.2867144480483	596.4856554365208	370.1114898195419	751.2533407240685	369.6058979410522	540.2135538185139	641.0685950827053	506.6340764718168	321.19391883495695	255.9633586343432	605.7486042502983	587.0189104592442	310.8691653872119	406.31365815785546	606.4741346914989	243.85158564944464	362.3523006394334	372.9122770171284	387.7024025139335	777.763389153584	616.2094923240041	581.2905799268918	685.8070033450608	327.08428383591314	144.69665710627623	282.51667817987976	1033.505120915645	434.6212245558478	303.97876508789585	396.63781154472326	314.75222122615213	637.1866268641165	417.6797342307647	617.0930520574095	492.16772978323144	415.3511263530277	327.39827988876414	387.75088637903264	537.868684488083	401.73870693758977	570.1229000218797	319.6865177425927	663.7014543979373	645.2455678015374	254.20445978490025	446.41055953331187	597.6602664842904	558.0957296609399	429.1873402985002	365.6368293746923	368.9611151828728	656.0316006231659	705.1642814578647	503.759645097578	255.94004006359597	385.27789046435936	576.47909620025	389.1116723518076	178.59093739142764	371.9130650686506	304.7986219530193	334.73450381795504	602.3426922218862	614.8532706301759	289.9412002176213	635.8810707184042	292.53176033409494	561.0465043729486	350.59857431696923	664.8522019635205	569.3671244707482
GENE00368	638.6792665276649	588.9733317945967	420.6412976627468	432.1424545945381	435.652715632103	408.20058141553284	590.3179217967845	368.18758056550774	697.2992178054968	673.2575568513361	554.5883092456605	405.9058632596374	530.8449291900943	354.1401993878271	531.9332517935807	388.90108649641303	538.4543773361079	365.49658769257275	373.4740307161458	443.99827557065845	443.37062328826573	525.8099633566925	719.0733675042595	304.2437412406107	765.3128381528041	614.9910591753511	980.3029430044411	561.9472138960326	260.1385476889161	378.8998686589859	396.09258380115756	280.2056854695085	466.8704702736026	357.7291090997986	573.0812155470164	517.7923691203126	320.4668982590741	436.6578122039489	523.6146849562451	475.09881812519575	417.9000953787653	339.96360131533095	338.1337715328327	409.53085752512743	298.2905670675838	594.1134924774256	577.1070793749839	520.1367460229321	295.8163315643819	385.04123968929537	399.1956573641535	432.0335036288636	310.3267206779847	295.9812074803905	413.9428025770811	583.3290708848389	372.335624938763	347.760396639038	838.9915220322205	528.098462091739	778.6102254763324	537.7691413326162	562.4874130746513	513.2825484029587	300.5690045029232	422.4779833847612	312.78318373695043	430.59210856071405	461.3032736366299	541.4019822750948	400.0591917751379	718.5928880543313	277.37614962399715	456.91811299413047	175.71368747945832	265.5609652712158	434.25451618590984	149.06032549924265	556.74124979578	404.8310940068749	636.0966590085591	261.67520674445507	525.3093140176867	412.60780345861843	472.06466666542576	303.3030799571219	542.9446348608044	399.7594307607257	446.996553707967	417.6779839741644	334.8284058957119	384.7016063090136	321.6019772300542	588.6261298693303	295.71618144112404	786.5485699810882	504.29458338014433	259.73977883901875	821.1379070116966	467.2357854976071
GENE00369	2254.8725835531545	2830.0701965851504	2503.3020439542424	2202.7808468559824	1337.17512621431	2887.6373205749687	2466.0090805402033	1795.9570243907751	3320.9193708600765	1516.9636153380854	1213.4808738916279	2399.538282343745	1290.311545649707	3040.333376534311	3242.6229304406597	2459.7861814923403	3345.3864258832036	1463.5039329205506	1813.9213650074191	2623.447036005194	1819.611778893109	1135.3171570350441	1789.912458839424	2440.6671713734527	1051.9505227468355	2218.100841712474	1963.9813997399074	2644.9431980546187	2380.2510961500952	1670.77242817547	1469.1830211728093	3018.0414967118304	1767.8873566950917	1650.972010605806	1980.040280800153	3986.6029940894064	1385.4564039078048	1788.3080367348527	2798.9317013565114	2688.7279257461173	3761.4055730719647	1937.672338819266	1887.21423548198	3788.212630403752	2747.098272055696	1396.3854318465862	1747.73319908928	1790.933787577391	2108.4627809642006	5026.545667380809	2403.6090380772703	1337.90174842317	1964.245000471373	1477.1007778788546	1346.4258748436137	3276.744664555147	1314.427260973361	2394.1075360365535	1459.3750206659374	2194.2146160959564	1845.2403053922956	3151.441714428796	2869.407130821339	2224.723257276477	2389.944298992947	2807.3777354254817	1658.5329489230944	1244.044736174446	2610.300693370511	1916.070203053544	1238.0007824813501	2275.925940950589	1652.0587059232994	3237.455744701521	4105.288384554066	2103.5870519785317	2290.7673492319336	2491.638523153098	2535.9412095049342	2713.2561713096416	2666.3850315299387	1505.6811245857882	4775.046144897197	2134.773125960731	4140.614813518431	2254.0013973950504	3419.052316423514	2859.1666475351017	3659.2194097967904	1912.450533225229	4370.024337083769	2674.374558575141	3019.2645721375866	1227.3442606843141	1452.0672828578029	2874.995717346116	2925.333600049073	2665.1199228875125	2529.911641373606	1526.3289997483248
GENE00370	209.80135632685045	122.48999587251598	128.88671738803146	223.13761244350596	167.77068290764055	151.1715370002453	128.03783459490202	128.72123932459945	247.34708535243044	141.70334143438998	189.80008461540703	105.66017073875048	153.92375707733552	158.69493174952416	119.08947074542061	183.9605577840563	146.83023325875487	170.612575830875	171.08827978578134	222.86585267607649	158.01297994530995	162.60908429871537	169.75530521939837	114.30981486572209	106.58834219086233	122.28030708486315	296.5309231479966	177.3146459555836	128.45739892870375	135.53366253218266	154.11779308204717	112.71925780387161	258.42976429468223	125.06135474174411	177.1187837296681	68.5329465462169	130.5349866916609	170.1797712842555	150.30812841056328	199.3241584098758	107.70041390935505	102.50759258532304	315.9648321332119	135.63165616291454	158.8374187704535	134.61365444020527	178.46446187086312	138.04062137716792	91.48608312351249	112.198754477546	186.5255661816811	234.1406461549699	149.66391901551435	83.9381721670565	232.9547198190979	94.77298161530005	189.44796454776684	115.98292664465752	120.95074128677872	111.14795978759584	75.8170117999841	137.405754524642	133.59097602164113	112.45949541148438	165.11397990068397	166.64702577791456	203.85877559435437	211.15979849062896	56.50800025509772	213.81513333845237	225.6442007140706	51.492589564069135	154.43639187795185	137.45795435107863	148.35587693598566	215.08239426867328	110.90381316794101	170.87795662696638	108.13267806309324	217.01388811048415	241.56936841296414	90.05988900606448	116.87575369670958	119.78951735916563	101.93453239408642	122.45027342598699	219.63895745384124	158.08208349057162	173.11963738735906	142.60676263241888	158.35696134515507	139.0149533399241	160.15121312226418	151.10935352629184	98.97804667249515	175.1578117282643	154.34558171898578	248.23983358978646	156.77615663341444	163.23887088634376
GENE00371	133.58073303716048	73.28142543762146	68.07176295440667	71.80767626562739	35.65255066168005	78.79625034615898	40.24026423789898	141.8197584765923	81.6475198466424	161.48657077584986	106.92631888079443	62.20831356202726	139.93583409722032	74.40380625753804	73.25988938404747	167.89261871869715	136.36569651243488	90.97905283007465	133.33406874771245	64.16086598376087	161.05615677676823	76.04676766791725	70.24049596780353	100.57081907125001	113.55365189544051	118.09941340985104	127.24124195210723	120.13955528231472	117.29257517634167	107.16124392506082	127.94283194209316	118.32039208946973	71.7701253217338	55.043472786822	94.89356365668276	55.9501680832156	113.43615110252709	106.04161278325063	134.91294972841916	106.08256904415826	125.82690658631684	119.63609553655068	101.72553154100122	97.93130185398371	116.44795105214699	181.44782337919514	69.26561206012221	47.546260126008306	125.15387872286311	88.22872595600352	114.09134818666715	107.59278972916641	142.74056361736115	108.85410304593437	171.83623522335344	152.48367891065342	71.92326530884142	157.82981371092748	45.24002554369382	100.00976033825339	64.44844347689681	116.08975999715373	109.7312907820802	81.7197366832131	55.80930202813492	104.52595915475975	103.416465097578	107.65102163803732	118.89682188843163	185.3620841826683	92.1102311943325	130.4733809706393	171.7878623995886	181.2719758735753	99.47658698770053	52.598719771689495	46.58007722160127	168.5155644117926	153.81262365113145	110.38687375166512	172.654609552216	150.74971481362255	157.77711886325068	138.32926135391006	86.2738260590585	160.39265060325403	84.21883174209506	113.36647919891666	161.22123214778298	101.16771289901584	69.12988702093	69.98500738914636	111.29795241385854	157.58804838759252	104.7218386679693	156.6346210389024	169.09982796845483	72.48486264423171	200.88241026454847	77.79662137672292
GENE00372	174.0141839029642	278.1684996365904	293.4918733445837	142.63861961865348	107.41236275945984	264.89324548800204	169.02782413428437	389.4060625839836	265.5159877886464	143.552411499329	194.4122823099096	197.2006385169909	142.44119175146525	199.25460900228433	374.1198166016133	152.440014499598	130.03007520396193	94.10956773758706	457.5327844179995	154.61241712569688	315.15368765364565	265.5043593134727	120.22140986039932	194.47261961021863	91.59444528476575	170.0188348488904	146.78114490146527	194.85249378838287	70.00851165434379	139.5337499616438	259.16216806224554	200.1697391023901	126.59074649418751	179.1310434985346	166.56182343326904	334.7813042961213	186.88610995644459	156.5874274380989	187.62075294517138	199.72190950157773	189.2260810432854	153.92438987501825	233.35872856571032	323.28825767788385	243.718610619731	189.70951363891834	181.51364045269278	132.1011668128039	179.74517665241407	148.7367247347763	171.25211118671308	143.5768655765538	180.20824737277022	241.43825094522674	141.67338717921376	253.3183915598208	241.6614261082878	253.73065042090806	209.92252324918607	165.53480356055573	162.60141507690005	154.89889912615007	260.8586647316244	154.87718561301844	246.2615234891672	131.44339794845595	314.6899024182548	118.51639190196966	286.28640028197253	111.91378378843314	134.5923039003834	310.36909285693264	183.441498263384	172.95211115155826	244.06135513728864	249.2119789870067	211.25136494729637	105.30552621984957	125.52190954808873	311.9646154710415	196.90590458617422	270.2020708680769	221.2072240763067	92.50027109666462	163.6302857316024	124.89616713718	233.51010132503424	152.6554951648302	228.29598149064736	126.59490305192587	229.5431188852384	181.63034139357723	155.71594455955938	278.02948370557175	201.8927971482987	112.00858129114265	165.3453342025359	177.04883184690468	152.08675735915966	194.8876942828528
GENE00373	762.0110551050324	1309.4696628125216	727.5234670082906	1266.032412784815	829.8763625537604	669.6394579096527	1134.0309216197363	1405.1915075620705	1180.0859386239351	969.7374806070856	1075.5929793313549	1199.2388009817237	1062.0363127433318	589.4982356916806	1225.5097899341185	2287.388121365332	1041.3949613888274	785.8132688554628	837.5352828177171	779.7934875086561	905.3860037321363	1046.7617227428789	758.337644196337	685.1797832252244	597.3681395216227	795.4429542935953	1223.218840073847	599.8169856706324	701.8134316217288	566.5019673007008	2255.410223652934	748.3492919699121	1443.7060326185344	496.00203022627693	753.8818174460697	822.0271280589861	838.1198137262838	1133.5093346275896	632.1609321932378	841.0919414895271	649.5115652048629	609.0759957226769	673.2110315796939	1598.3332648909927	730.374045637058	1558.2826655561978	635.56303252404	668.5231864969901	542.6832233492299	1006.4736121324723	1134.5753806944629	344.93327782628506	1798.2184901136513	728.2109503870322	977.3023338268741	686.4866067623868	1254.2437098694988	1744.5010628797	916.6634539635273	871.7224906864725	530.5249965218071	1234.6531738735855	1080.732561799669	837.4263441535037	1306.7220473723883	717.5971810625657	919.0231983774223	1184.0418329557576	1287.002645906421	1629.9270241188588	1527.9054530473634	1355.4402067606973	496.1952691635304	1212.623473811588	833.4890840507081	1226.7608467961747	853.0659280916185	997.6235579434563	876.3375656290877	1604.4352289126682	458.96160919569274	873.2288227310263	1242.3782576360065	749.1476688998453	1080.941156095219	849.1345840990405	819.9674431408903	1074.8185364794617	1175.4780368861725	806.2669044467264	614.1335431093623	795.1410389508288	583.8853375587274	1183.2162893934392	853.7990592774471	1120.0068255096235	751.3227583948446	1434.5372993717579	1111.0321093585944	1466.9677299995026
GENE00374	29.570950754014593	22.53868485781824	32.211817477487635	32.79868445168719	67.16255228378203	12.215170644159455	43.679346790383676	37.44120056642026	46.34532945693498	16.921368776311688	33.15901295278701	39.745274994054874	11.492875922856172	34.06712538974518	18.45558384806281	65.92965516861219	14.539638557520954	24.21256866732385	17.654014268609174	30.074821185969096	16.398610173897982	19.933052425307086	22.870201410326167	37.554957366406995	42.50905433037324	25.83241228600609	62.00054801569831	30.136685645414587	31.688007255498096	25.87554931502603	24.557229309287106	33.55046256328664	36.45053710308962	36.51974746096155	21.137638716163465	20.299025076402373	52.39466135293482	33.65065347257653	20.82621923643794	22.132407953687053	43.53562818861824	35.24094315565796	21.289650576146066	25.60831836525716	40.041504148396854	36.357711959367734	23.989136987742274	47.82943326876394	20.354391707138102	20.794697684290078	21.62447652058364	38.99312722708321	80.28902909677059	21.857306500652737	35.707235469871314	45.31048842763188	33.33652860056987	21.11000150872885	38.763391009530466	49.389470497044265	45.23136801227979	38.09061456027345	29.59218213269038	23.813644149816096	22.18960181082606	47.55566061794568	36.29108434094498	26.084293801471855	77.18642083246486	27.388518749548506	67.34242597177614	39.089863135100664	42.92123483857868	42.84405972796716	52.06692079647674	39.411886609307956	27.681020033856115	40.12832660110139	29.611783970728222	65.70815790876297	29.697644584771584	43.962134895254486	35.88037386211655	32.449425046161195	30.323989764613113	29.745441903601797	28.2092414685457	24.1730634609967	39.371133396147286	22.22980220740934	44.74330900663108	29.70209544846555	24.331467008658656	25.603208491144976	32.63692909574461	41.53391958091629	34.6797664285823	33.8904670938358	24.011351914834805	53.340033588918565
GENE00375	5.829531069087455	2.0028283813253984	0.9069112436238549	6.273765209623267	4.559421429220955	2.0957724642738076	7.943094224042474	4.822216805604805	1.1707841503157048	1.9423675369737068	0.0	3.9621760819252447	2.9448301483972834	11.640212123560358	6.8648141645596175	3.9014088955314197	7.994840196383458	6.550577637992314	3.9949135852601962	5.1392476367595075	3.9108802336987303	2.0884811805870585	3.271636690637191	4.02563223038594	7.7335211884912685	1.2618858061688707	1.874663432629928	2.576856224374605	5.362082054900438	2.445313873236759	3.8290877979985156	1.0551450704878353	5.595901740504807	6.633035718550869	4.92775866592511	3.4168727111560755	1.929546379311302	4.936832514983298	1.9009654190079672	10.3536829346258	3.9518988788431573	1.0213095409195905	2.8821196413785204	3.739733035740774	2.9567721328193453	5.45454312094475	5.284115629422574	2.8290699804688377	10.110085793741778	9.219622417723713	5.554819363766636	4.434793238868509	5.718649143971139	5.078268940734513	4.556375577371229	6.737440292429336	4.731192222742964	2.958666908124569	5.270075749435029	10.330374878657116	10.213264344595729	13.356488274717469	8.11017908833023	4.109421338366179	7.478958530021371	1.0023651155872655	1.7505482017495135	7.306417745778511	6.047919481192706	4.255810568395328	4.593725224585487	2.8840906927941172	8.605554131853362	1.0459374630670801	3.570278723278739	4.630616957330915	8.125770168629137	3.2193714408115537	4.898413405459701	10.046699217881537	5.137047830590809	9.924628291353661	3.004295263906768	2.6707113252974315	5.362396191078816	6.541100346721301	1.0159192378076984	4.276644336897696	6.094289608990149	7.89210791680579	5.653255617816294	5.1237264449460405	5.513929089698821	3.1255977394088976	4.711841385858039	1.8984323107447352	2.0491540002184117	7.677240256584614	8.885783223956992	1.7101067500852254
GENE00376	43.65834630062818	10.032174203511971	36.910138457908666	30.410904880583264	49.1638668044393	50.1920381673675	30.486904302704477	29.645814000190594	26.85823263716942	45.71784357880868	31.474068249434204	34.402656803742495	42.09649828616684	48.48497052117011	33.64657029740774	20.34162857398083	53.119477316427684	19.296492375610153	36.337020983961786	34.881200387718515	20.071326820719463	34.53520460870826	41.79040600172656	52.79093332695254	19.682875648970718	29.838822520436228	41.125912638012366	20.9715719869926	30.21495491024328	35.278903446835876	76.2268077458296	12.799012817020166	45.68832775805704	62.169797663540265	22.053653684273684	38.17298789126671	28.131786905361757	55.8255140198064	32.26304309391674	23.441748635818794	41.695985051653714	60.889262818190346	36.18630962750762	26.97537090978243	22.965411512547828	34.99649382598858	36.34054818415628	67.58779321481717	11.176779356941019	36.930471667042006	37.71862112278508	13.06962395551416	18.13557492184725	36.17310262221584	32.660296781081854	31.130272023585306	29.034901502602658	48.98611883300716	35.478974507809674	42.87165788014632	62.97903646290362	28.371765800994915	23.01883714343841	26.968938070738837	22.046223296513137	30.487387771871774	61.55457398815874	33.615088402228814	30.83149434196931	29.23795996613624	32.7367686833337	25.908824697196632	50.47299656870837	24.376035998686245	43.4286457923736	66.85756326936023	64.81221943911375	21.533102834807742	46.663762133368465	43.49070867897954	58.36339209331393	47.61420378245293	32.43974230701511	22.787503525885082	60.901776486483556	59.84364042218516	27.584272016621536	51.17435032742315	9.356090347160679	53.503233256164904	21.558698892785596	23.36815036942026	27.05844373636912	36.114715019900636	36.30661208048383	58.812488609691954	32.20575528412395	62.375357379200686	42.4026160561364	54.638864342982686
GENE00377	155.78633603045614	544.4145104596636	227.22550167901605	120.16975349319858	233.19161521745374	251.25597132325143	144.1711007475514	168.80024373897587	136.01223247412344	206.05954517567906	237.7156657473026	119.67318582697929	178.65764070505625	218.51821465925633	217.32131807756684	260.44697152172586	397.2434060015707	325.85276941907466	300.21352764032827	216.91463155325278	403.32246720409216	247.85176278728358	269.99271491413947	120.02717451239899	253.90028819406916	209.3036679740317	182.76124643453116	300.86837340138055	370.3226512360125	141.5508740122055	260.6732270842432	125.30815362116742	449.54141659374346	274.160958224816	365.21079068553337	137.3471411779256	168.99560607224618	263.32030635116024	176.13447071000095	116.72576069703148	204.33684250200102	160.03541241376135	181.8032685130642	149.68470083498264	275.49785517781373	204.1543420774368	178.84980702820317	132.7284315630796	198.53364484859853	114.70776296992416	193.48016518323112	257.2942991304317	253.81162980761925	226.59240765455078	293.85615821745773	241.3071538470223	261.85858105588966	278.0690067730903	246.72742468944324	278.4646400367218	259.91921376345266	207.92542878530446	241.52652880801622	169.01075805688012	213.56632917843467	182.76414553058686	448.48719656040714	246.32322360095753	244.04574700383577	179.165955101443	290.21209636801024	468.4718284180691	236.64164567131886	255.27953647287714	154.148936646849	186.08123489121354	201.19030430436774	114.71393202344127	262.5852607048031	234.63734120088182	371.7352909525053	92.80004251031382	339.491303187269	211.41389911510635	134.3976595451963	165.7122012560271	231.27535294262316	284.7634380063764	254.19436384116878	135.57461042612286	300.87300736764064	215.9910787192995	356.16393770054304	243.51823335680845	206.38057931636317	203.47450418794818	253.3566409079933	201.13239982302161	411.7488692041987	393.05775063661616
GENE00378	114.72628118644839	78.46324889243931	58.83596289701351	73.15056960833088	88.45357724953448	106.57988458326855	82.01401298145751	52.06242669359193	112.46051052961857	69.96715409592876	131.8349371047224	59.83334241247545	115.24627757937223	53.00954344328438	121.9609313015451	126.96219908112828	58.719473532728976	114.97999198222239	46.09081225314205	55.841375615124164	127.99892921991454	52.31647366232929	130.2375292591429	78.62599718541637	110.10741640010995	65.36715107584236	87.300660344326	59.54662831495355	125.4663749596227	70.22796130244005	74.33136084395012	102.39638538914583	82.64397861891044	93.52288914954237	105.779217389435	162.24590217776844	88.97755143272167	57.064714791410694	94.55152024393762	60.98353529704186	32.367144720519676	117.8905080021186	49.1927091876323	119.74780330463548	72.14347888319655	109.9961460303585	44.08283709083228	84.9568658965043	67.917279950938	99.61027038907051	58.96579463834794	74.6185966386502	70.55789496253948	67.27399220148176	51.69794596049684	104.45871728627446	64.1730257989123	61.80280682297745	105.09029254168908	73.76464468665075	88.75929215035208	97.98923755335474	75.9583468826097	86.40569908287894	85.76269648604432	52.6980116385404	66.17649736363153	98.18867420737662	82.4124760559609	84.38785015034478	73.92251642738519	45.71551540900014	49.47323104049966	55.95751799152876	149.86159635008764	62.810082663625835	153.86019562821213	112.98676043323613	76.46091635196805	111.6453543712459	107.27335412862126	123.61788962827919	68.72838296218634	72.78488493581715	69.24672491155015	37.93735638214961	65.51669667303315	72.8409255819818	71.88172028247136	71.18992179490934	97.15936211286495	94.5121428270781	88.0393781186015	55.55615539055761	69.8661236669476	132.61548071635445	73.03502854610412	148.83450519329813	91.93070234271231	85.88320923418074
