gene	mean_expression	median_expression	std_expression	cv	detection_rate	max_expression	min_expression	variance_category
GENE00177	215.6814468632826	205.37578284286244	71.60088735927407	0.330443092363378	100.0	508.2605963469419	101.45407095883638	Medium
GENE00178	117.52942890178936	115.31419140830619	44.114013828502635	0.37217773035129065	100.0	240.83453183550344	31.298057897069896	Medium
GENE00179	1435.5397547010116	1394.5697010425692	550.2651402157057	0.38304901650997675	100.0	3023.262605488436	399.4996088464307	High
GENE00180	232.5891035174009	222.33241653085904	84.88924996594626	0.3634127135541772	100.0	594.6048388900708	76.42838101257139	Medium
GENE00181	584.7839524839225	574.9932172401132	186.56977996940566	0.31849588773862203	100.0	1139.4918368901756	230.78197991113555	High
GENE00182	157.10604283809914	154.31082369825717	58.26351420053303	0.3685090914595527	100.0	330.1136479048666	52.880553358063175	Medium
GENE00183	86.292040719728	83.9813108593136	24.941317202884207	0.28572269587515176	100.0	159.24360262507358	38.84113402244186	Medium
GENE00184	1155.0416532362672	1140.7387578779578	363.87456638749364	0.31475904468394306	100.0	2400.722610384508	430.5100218881925	High
GENE00185	33.32788529056645	31.051425490842	13.121584116171167	0.3822427162379581	100.0	77.93819140828013	8.398687616667301	Low
GENE00186	1472.1851231933342	1430.0913182056597	524.1937099480049	0.3558233800323356	100.0	2870.6695339530543	467.1471118572141	High
GENE00187	17.44146805713302	16.911349740486763	7.5218910888060275	0.40787919191154726	100.0	37.66312839897237	2.4239591175754303	Low
GENE00188	209.615731765968	202.62176401572407	65.20181729932017	0.3095771467431081	100.0	367.0797694946969	85.53717591771279	Medium
GENE00189	504.6370192622742	494.5245232080704	187.29295910836427	0.370409902703772	100.0	918.9404621728248	175.61809147099106	High
GENE00190	18.389190720484272	16.884786804027414	7.475057311847697	0.38552704027767676	100.0	47.67831625805408	2.6441257973212458	Low
GENE00191	3.9476932189816436	3.6425381384488134	2.6172897417678755	0.5289919212708539	94.0	11.64567199310282	0.0	Low
GENE00192	259.05305995423447	261.4581641152894	80.71961693287417	0.31039672037344856	100.0	547.917292683512	77.92039131007962	Medium
GENE00193	12.336829580390315	12.223374797159966	5.925305541296459	0.4442814167775434	100.0	32.99133344892333	0.9436962942251552	Low
GENE00194	139.37430023944083	134.34924160920826	44.791723902249004	0.3190877804971876	100.0	259.3541601691554	60.49835677550946	Medium
GENE00195	1681.8531168767718	1652.4908895286103	538.5886941057292	0.32004498117179875	100.0	2911.1095948289303	605.7659139376834	High
GENE00196	410.7915516821891	407.1833397399828	133.31318078483733	0.3237394750821048	100.0	829.0867321421647	144.63489166762662	High
GENE00197	71.72591957723462	71.62322666758908	22.86677684180039	0.31442403168949923	100.0	126.3492360398478	29.75200822559401	Low
GENE00198	72.00793034623742	69.20179908449587	22.358230852382096	0.3062438661984939	100.0	136.0861842042742	28.720396896682253	Low
GENE00199	22.034438902908	20.64471540994745	9.79591465745234	0.42527255379403434	100.0	69.04974843937569	5.01559811016559	Low
GENE00200	14.423630681626825	14.300970722647083	5.817318041611928	0.3771691738276464	100.0	27.603287071322114	1.8815139533343397	Low
GENE00201	2811.040758271248	2705.206317495993	915.3163040749745	0.32549894640847293	100.0	5415.440075661862	1102.6354710198789	High
GENE00202	284.38643807554485	282.3275978415311	99.73153004854058	0.34946135044490295	100.0	548.0256592053715	66.67135444966058	Medium
GENE00203	1048.1921940676086	1009.7196303862146	302.4527095497114	0.2882719784419419	100.0	2044.5137653396416	316.02412865193094	High
GENE00204	344.0884112048516	320.21202536561236	115.0326817355458	0.33334263916286666	100.0	603.4516019991904	122.56765352167784	Medium
GENE00205	464.0934086655629	450.18565411293946	145.5481382702854	0.3129438851603796	100.0	1009.1559806926068	208.05497866180403	High
GENE00206	50.740866745685246	46.37065752258714	17.800602511207455	0.34403371320972076	100.0	100.7565714343802	19.448942973238776	Low
GENE00207	1926.21047723357	1863.2489722612604	666.0833467905937	0.3456204470965354	100.0	3775.472610402295	798.39092508522	High
GENE00208	63.44974345962064	61.70620799685099	23.89304684543677	0.3707236920253431	100.0	139.48006767885153	20.89034838047416	Low
GENE00209	637.2896264577766	611.1658211815413	191.2561041000218	0.29963843398397066	100.0	1162.1552362198904	232.54629391267957	High
GENE00210	390.6739296251541	382.2431141898944	133.914257639711	0.3419024027661778	100.0	805.834445321711	158.24429990357547	High
GENE00211	187.61227451899526	181.5595677663502	63.06118518719897	0.3343429548687619	100.0	398.0418737668531	64.12452214051675	Medium
GENE00212	290.7492295880729	277.32449326597293	100.08547221450758	0.3430530814282541	100.0	696.5190444953502	100.89800009508	Medium
GENE00213	2204.604174154674	2092.984187016782	740.3287849764056	0.33565804492555695	100.0	4572.113883233848	899.7691450946894	High
GENE00214	229.7236731575888	215.1898606263684	86.1473087992654	0.37337871584778864	100.0	481.9124631798686	63.5268868798317	Medium
GENE00215	1208.7897922440338	1179.878309442616	418.51861580632965	0.3459432526951821	100.0	2619.3736739941064	615.2579963939238	High
GENE00216	962.042263076382	935.9572570438415	295.35196765053445	0.30668640305260325	100.0	1910.2209999900945	399.8898368664851	High
GENE00217	11.440017519735642	10.80854625400151	4.585226527479637	0.36858682234211804	100.0	29.613882782287074	1.709862559074176	Low
GENE00218	22.575529417362635	22.173360461519657	8.44442532649795	0.3581860316688751	100.0	45.19823881461	4.31145643261361	Low
GENE00219	734.5301622618359	691.1567528342771	241.55475201192215	0.32840903664523396	100.0	1558.689174815928	300.0324882933176	High
GENE00220	71.35681825125894	65.80570499574733	25.53238770972351	0.35286775077729826	100.0	148.36971231446154	25.330706524281187	Medium
GENE00221	125.07619754671641	120.44798089743557	49.59468180405384	0.3933706977931102	100.0	295.1751345984526	29.52966968898254	Medium
GENE00222	1086.0805906326473	1082.615037182811	342.0884546828036	0.31468545904560646	100.0	2293.784545641482	455.0226821587908	High
GENE00223	183.78086464184435	175.94013913240707	63.06514339350207	0.34129693848840625	100.0	402.9906443736788	50.24588472402047	Medium
GENE00224	38.45229330499442	36.39511045136156	13.193012541407684	0.33440419900096224	100.0	84.31241800858075	12.374878009744616	Low
GENE00225	10.723121526537152	9.32496028812497	5.532204977117829	0.4719054532186502	100.0	26.57350735934389	0.7373730972785018	Low
GENE00226	783.6138487323773	766.8036277661795	231.30128862475001	0.29479633707516195	100.0	1323.6887922400747	313.67227593033806	High
GENE00227	6701.584823354621	6500.433244449623	2231.273914639314	0.33289752736356554	100.0	11349.889305400004	1929.9018960003425	High
GENE00228	785.6098693065528	730.2455740558821	268.6825789098369	0.3415703125447661	100.0	1568.3441522092917	358.4742228997709	High
GENE00229	378.94645982677036	367.3669127428285	128.4396984922238	0.3380468357325491	100.0	757.2864894702747	151.27902866388763	Medium
GENE00230	85.55558876448733	84.5001377775836	29.95544557633784	0.34608332060272673	100.0	147.95684016240847	31.90195875508291	Medium
GENE00231	200.55543797315372	191.18414904849885	64.26737247134996	0.3188570505347024	100.0	396.4487694111066	81.46021216954853	Medium
GENE00232	383.9175650731756	387.44189339918734	130.59434558154064	0.3392787376609164	100.0	702.4864146083606	111.24137762576112	High
GENE00233	8.18761948537308	8.01745909967278	3.865305846894538	0.4207080901694069	99.0	21.38755510115284	0.0	Low
GENE00234	469.293369186188	450.5146599855133	155.6291410749051	0.3309192756517303	100.0	965.3310463179944	183.18776083129305	High
GENE00235	23893.267857507202	22637.797005472334	9741.716654748736	0.40770098974545654	100.0	51283.53889743577	6241.981439901752	High
GENE00236	53.12369989894653	50.49660255460624	20.384408275333392	0.3766262896548607	100.0	128.336428366401	20.681063786976104	Low
GENE00237	17.569818459978126	16.146279291249787	6.640680244056847	0.35760609390818293	100.0	39.78082138666152	5.601570925781529	Low
GENE00238	50.25577191605297	49.71606770717215	17.16242823195267	0.33483893794559183	100.0	88.10121972540114	13.569148892218257	Low
GENE00239	240.46968007874315	227.6575411472853	77.8188965903145	0.3222719165608609	100.0	474.87244624084616	77.5546305945984	Medium
GENE00240	108.69333315118139	109.02024563405294	36.01759498518096	0.3283480768657184	100.0	231.19683421674432	36.436722083208274	Medium
GENE00241	54.00029206925723	52.06120472047219	18.703310418366392	0.34005838359576146	100.0	96.4051402494087	20.458134745203896	Low
GENE00242	54.278598846216504	53.06914424329314	18.492073960595945	0.33452501232964266	100.0	98.7431281307408	18.59966081740798	Low
GENE00243	3892.7658208031276	3902.890619405015	1188.9833304121169	0.30535563388526465	100.0	7019.36630344166	1612.6263374860007	High
GENE00244	19.15128486213441	18.076067580587683	7.6954900706918155	0.38188582630540585	100.0	39.76343094291013	4.876983545505609	Low
GENE00245	310.6345232063747	297.4363068526248	120.28600819110194	0.3859842194423516	100.0	664.1010365924442	94.0025154386943	Medium
GENE00246	156.21438935292588	153.16458317053184	53.50826409374483	0.3403522051256118	100.0	345.3173332463682	64.81849197368848	Medium
GENE00247	405.16769894581745	392.3562895000291	144.55696509052805	0.3559046311799695	100.0	776.8288033080061	132.25412048906264	High
GENE00248	30.280141704203547	29.297311838681203	8.75926652183637	0.28002643353304457	100.0	52.32876643274164	13.937468699152133	Low
GENE00249	1308.1818854507242	1306.9228839499244	454.2580014712688	0.3469785264519431	100.0	2994.596086794874	451.6268350148897	High
GENE00250	5.355047980991954	5.182971158203902	2.711111369405993	0.42660753742772184	99.0	16.604919310999183	0.0	Low
GENE00251	3235.3648988867976	3023.5142147798424	1140.2084096465996	0.3523114498117297	100.0	7504.085655279754	1381.2879048250802	High
GENE00252	287.5424389797719	269.5072897262154	118.5826345322122	0.41097120739499043	100.0	781.4176011488387	97.92072471182476	Medium
GENE00253	42.413155865978645	43.05477729920863	13.966205622143804	0.3217044544114478	100.0	85.03729810242683	20.93287454378506	Low
GENE00254	24.061443628248007	21.929463525220598	10.0237106840337	0.3999654143121857	100.0	57.45989106220848	5.172337897629463	Low
GENE00255	381.3163715713231	377.67750446451026	136.39339839547645	0.35675531716023196	100.0	811.182212595253	139.42381754890374	High
GENE00256	775.7165967396238	728.1580483696277	245.16758373853338	0.3156461246839046	100.0	1449.6229682117353	297.52420154590544	High
GENE00257	771.4427428807167	745.587823524664	263.41252169167683	0.3410123586756953	100.0	1368.4195233150788	227.71924140555484	High
GENE00258	0.8939611104527616	0.9221798371023335	0.9691317029817339	0.5116956719085207	59.0	3.8601244432992687	0.0	Low
GENE00259	230.45866815131114	222.43660475186235	72.54679614808451	0.31343304931081084	100.0	487.3893018915828	84.16061159194413	Medium
GENE00260	135.85732068489145	130.72560540316678	46.92756429447703	0.34289407435153496	100.0	313.54240295318823	45.639247916356965	Medium
GENE00261	11.59983816132358	11.08278036372657	5.263258101527664	0.4177242623388404	100.0	32.891974359260246	0.968574069395708	Low
GENE00262	78.5528736710569	74.07794745188143	24.518591750583017	0.3082049788919621	100.0	147.22811006103694	30.45237682412647	Low
GENE00263	288.98581364782154	284.7427986165461	100.66277098483687	0.34712998445878657	100.0	657.1679073937034	104.39740689859654	Medium
GENE00264	62.96491304341076	60.892079851648276	19.569383964949665	0.30593935071354833	100.0	121.041825840805	25.371052718235376	Low
GENE00265	16.924168485117363	16.102634276109395	8.144119609118192	0.4543652675369764	100.0	58.38661472675937	4.469935726983785	Low
GENE00266	333.89142136880616	319.8839574044281	114.4854971730599	0.3418585543491135	100.0	710.4675562195106	138.0685656656281	Medium
GENE00267	99.84843627044692	92.25352773933457	34.882584947828285	0.34589118322353635	100.0	194.9770307151054	34.78205800014499	Medium
GENE00268	929.2098146546609	893.0475885490962	280.995087001512	0.30207710408412647	100.0	1718.9060005465185	351.7041471555307	High
GENE00269	70.36620949924772	63.79445147733318	27.415699081251358	0.38415518035240964	100.0	158.71902385720745	23.69843186580173	Medium
GENE00270	71.89008144173924	68.171965235913	28.660541126632985	0.3932022102285788	100.0	185.90842798358096	20.29653634026779	Medium
GENE00271	53.96727597783495	53.607641683538205	20.861230242630665	0.3795209035107136	100.0	138.29658223380798	16.128512754263625	Low
GENE00272	379.92510459156205	364.4313095998189	124.11157187638045	0.3258162047614482	100.0	731.0712855680845	168.4485853654894	Medium
GENE00273	703.1833391123464	684.5281795014652	260.1803532368162	0.36947814409353225	100.0	1419.9950272087383	131.21828262614906	High
GENE00274	6.364034863038626	6.522472158186591	2.710460708997665	0.36806733800269464	99.0	16.842059614382176	0.0	Low
GENE00275	696.5819328900185	645.502817403459	266.41491215063496	0.3819120014288533	100.0	1798.9117849106576	280.85303093341327	High
GENE00276	408.86707014474945	403.2049325414537	141.20416640615903	0.3445121032931265	100.0	805.6681807781952	101.57905295068504	High
GENE00277	586.5520971772744	563.3509554782615	169.74987737371453	0.2889103420602686	100.0	1214.7775978553796	254.23378794129732	High
GENE00278	1641.7138051408153	1572.5788666330625	543.0034307396745	0.3305526678112549	100.0	3339.89750677685	803.5640707828292	High
GENE00279	4.175122913571908	3.667870872417792	2.7790877978899133	0.5370090419691629	96.0	12.952119485321354	0.0	Low
GENE00280	27.331304604338044	27.11630093461831	10.176516794309704	0.35919690026386897	100.0	58.21430813622197	6.539916762716449	Low
GENE00281	2610.8025193058384	2567.394333700732	811.6039979013043	0.3107447794778188	100.0	5366.282724158827	957.2136141924108	High
GENE00282	1022.6389088922598	1051.2559167335617	366.84698760514385	0.35837538454075635	100.0	1982.519913115192	208.31742191149144	High
GENE00283	54.753603243210755	50.54590641814647	19.785841846499448	0.35488005609590473	100.0	99.4131715348453	17.274419563314293	Low
GENE00284	77.42313932309527	72.31257202328995	24.952267865120454	0.31817481524578706	100.0	153.18978714774812	31.17499235099848	Medium
GENE00285	185.86661971589302	177.69627987548603	62.280148716160525	0.33328664483174997	100.0	354.4722420032488	89.64103132321206	Medium
GENE00286	165.1954228432902	159.77195141177938	54.086899409013675	0.325441570433703	100.0	300.4427668124365	56.158621293829945	Medium
GENE00287	986.9986773797661	1013.8810937579706	315.74347016069646	0.31957883890904365	100.0	1982.705795001335	320.03857144303754	High
GENE00288	92.60018926066476	88.71830295112184	39.44642920758966	0.42143535733390786	100.0	259.267122638774	36.50073968162802	Medium
GENE00289	46.05759210519834	44.121595509581354	16.965510624756558	0.3605265349495521	100.0	92.94642798719023	18.379325281060478	Low
GENE00290	165.70728079050957	165.09217524230294	56.84040361297642	0.34095933508989407	100.0	362.405500216171	53.1975621543089	Medium
GENE00291	629.3759709237646	590.9763413327794	256.761314052449	0.4073145644752071	100.0	1516.9073059749412	215.89393019736	High
GENE00292	91.47137136175914	84.34928715618172	35.844673273352775	0.38762995233545416	100.0	229.49424658087457	36.89282208271616	Medium
GENE00293	241.46105260679616	230.97241679348315	80.90015476299783	0.33366247441891295	100.0	438.61129348976505	67.42416976326446	Medium
GENE00294	404.38324807650747	401.4562459873747	131.6505169249764	0.3247556911876392	100.0	1026.6812381756674	161.93780369263976	High
GENE00295	6.382989005006333	6.31763666195538	3.0926450782673887	0.41888794310411354	99.0	13.74476937131296	0.0	Low
GENE00296	228.37644677468964	210.0597457676057	74.7517997279723	0.32589134926045393	100.0	414.29336279580656	89.64349853176498	Medium
GENE00297	138.37885431783062	128.4147693780277	43.19036002994362	0.30987742180356204	100.0	310.67119795553043	66.86879201821111	Medium
GENE00298	46.80006489274905	44.40583766690783	16.925371320337295	0.35408678541155625	100.0	94.44281233711784	15.222784151508971	Low
GENE00299	146.41798680159803	138.41084639297617	51.920195876539026	0.3521971572330291	100.0	267.8118980521751	48.17306675305185	Medium
GENE00300	22294.040590824487	22090.104364478262	7618.528881938376	0.34171406196379733	100.0	40442.52893413448	6086.055161431032	High
GENE00301	6349.374051275203	6244.462959346416	1841.9658326199865	0.2900562734962212	100.0	10877.0857016354	2200.891878860503	High
GENE00302	393.13725917492746	361.7968256131081	146.03151455166577	0.3705092861744733	100.0	848.0588559764186	154.26649398943675	High
GENE00303	4777.9538982704535	4751.100746088214	1578.9373026096152	0.3303939180457562	100.0	10246.844500795083	1489.805864803824	High
GENE00304	527.7417743878366	501.86069579822527	174.21576817258767	0.3294912121787429	100.0	988.748650316752	192.93435151500145	High
GENE00305	3123.287791903875	3124.3167389229525	978.7681255944103	0.3132771981283996	100.0	5544.112185692083	1345.771200644898	High
GENE00306	31.709123992239352	29.543016158519585	10.841608574670298	0.3314551798220767	100.0	67.89005918629039	12.92705464707942	Low
GENE00307	432.89320175405624	423.4829748255322	155.60227593566398	0.3586188382455092	100.0	1016.1212200125506	164.00391486364643	High
GENE00308	90.75858419806711	86.67750775593618	35.42337271312679	0.38604968704250103	100.0	204.79936839913452	25.89349910662141	Medium
GENE00309	37.38321270939079	35.89082798688054	14.193337621729565	0.36977982351792665	100.0	92.30393389495484	12.23595166453726	Low
GENE00310	408.1686824547849	397.2178114747254	144.3351294459488	0.35275214266159904	100.0	939.5551354142744	118.19429064680492	High
GENE00311	130.59715001847306	129.2256471738445	45.00005161224951	0.341953086415113	100.0	259.4250583925004	31.23663159173912	Medium
GENE00312	310.31751708642446	306.89798690731806	103.20946124142878	0.33152474749044375	100.0	641.2722238715737	132.5977207406417	Medium
GENE00313	300.1738535333883	286.8290402972118	96.96602545770455	0.3219603040572539	100.0	569.3815549521024	95.78579691362522	Medium
GENE00314	375.2098450558244	365.1913559482596	121.39020183757263	0.32266620194258866	100.0	674.9316938032847	123.11936229209697	Medium
GENE00315	249.52071876481233	251.8683984443521	85.02833514018813	0.3394063994364168	100.0	484.6780346960356	76.4652454412518	Medium
GENE00316	403.3552143011028	379.4146377544233	113.33436885669772	0.2802841779908478	100.0	794.1300320497656	204.60239531048845	Medium
GENE00317	26.584795056534837	25.084013211670445	10.722889964141482	0.38872465581727167	100.0	63.99329515641651	6.852378596924488	Low
GENE00318	19.124196283541913	19.30709082697659	6.997467383756459	0.3477141290596121	100.0	44.02327713574016	3.601055631457716	Low
GENE00319	208.34342740186324	203.56262208178123	72.3712250518543	0.34570574271208365	100.0	416.9421305208766	87.5649748342888	Medium
GENE00320	31.319154872389753	29.627381220380336	12.00437483158958	0.37143220108904873	100.0	75.17052870157443	8.604113846850302	Low
GENE00321	85.8826890410349	84.2025252928676	32.348052455548	0.3723187301473823	100.0	180.41416794539936	27.58645770795396	Medium
GENE00322	824.7786612908127	774.229384002346	292.6238926548739	0.35436117009545876	100.0	1608.616084611142	381.50421498740246	High
GENE00323	310.2339939147428	302.7886081488913	124.61946084532848	0.4004044008106191	100.0	691.0110157516408	100.88546944188413	Medium
GENE00324	119.17541731653884	114.88527468254739	40.918910805924476	0.3404931867067718	100.0	252.9666685269632	30.87577657189049	Medium
GENE00325	1015.6567456926224	951.9744745194196	373.56804183841825	0.3674475612552158	100.0	2250.3479340754784	382.3000911615322	High
GENE00326	5.866999283260095	5.670825398642312	2.9682236480194937	0.4322446421765658	100.0	14.754625612878822	0.7868017041610702	Low
GENE00327	390.57371617798094	379.114449175737	129.3955205962887	0.330449964464609	100.0	723.707937302229	158.89303817661178	Medium
GENE00328	1.0814458528880153	0.987153182617553	0.9989594821513419	0.47993536837159667	72.0	4.390391032027526	0.0	Low
GENE00329	831.64002664663	782.3111499495412	298.48760568398967	0.3584833735247116	100.0	2030.079222713354	329.02795607136227	High
GENE00330	380.00134861033143	362.67643695375637	148.8865215151056	0.3907768884760014	100.0	982.1536088905578	106.59728888583284	High
GENE00331	93.62867274845597	90.22871043142462	30.146174384615456	0.31857336163586153	100.0	206.84804609000145	38.55652818009976	Medium
GENE00332	35.11195909773724	35.35790376195694	13.699656240833582	0.3793661873551467	100.0	78.7473295373682	9.060846824121588	Low
GENE00333	5960.978476638385	5980.317517156751	1894.2296050569041	0.31771828973876987	100.0	12309.951502207878	1324.7350706373095	High
GENE00334	175.09592711570176	166.1447520376979	56.898551530245506	0.32311111598203507	100.0	354.6290901237562	83.8750507819181	Medium
GENE00335	1516.2965660848809	1399.8133233047834	517.1304582604446	0.34082358704258425	100.0	3371.0557291783603	363.38936396387504	High
GENE00336	93.28888035956251	89.0184305067795	35.66448316313436	0.378246968541051	100.0	212.24304946981425	30.080203494360116	Medium
GENE00337	193.85708967392648	188.60950925255318	66.5975746729337	0.3417765028943929	100.0	351.51540292991814	54.84052355375022	Medium
GENE00338	273.64251903874543	261.9370838577966	91.29676796166491	0.3324203706010472	100.0	518.53061285232	85.13272823742241	Medium
GENE00339	182.96227282528406	168.06221702293038	65.68433484477349	0.3570532905252611	100.0	400.08291394448605	62.25747078618647	Medium
GENE00340	1456.2075507406503	1373.1246666338698	543.7677848890689	0.37315740274107817	100.0	3150.8400916198902	441.52374117791845	High
GENE00341	15955.429404061399	16152.170954853304	5194.356591633526	0.32553376824463015	100.0	37095.27127329806	6720.574366418009	High
GENE00342	8.97798427577323	8.566679815196624	4.306609370921358	0.43161116032001606	100.0	25.54690626633858	1.1242868754388489	Low
GENE00343	5975.455383208023	5738.874574607367	1952.7481315640653	0.32674018399780563	100.0	10392.381465425828	1798.8188752538936	High
GENE00344	12.543417329731865	11.912566868386513	5.922908326612613	0.43732746192573213	100.0	27.74875041515921	1.0159651383876005	Low
GENE00345	66.7833517063328	65.81559934929652	23.63259734909806	0.34864899350927403	100.0	142.5890000186861	17.411389347360064	Low
GENE00346	136.80991640976973	126.48106562050455	45.85576421139231	0.33274647722042644	100.0	264.3177291003921	67.4063400873826	Medium
GENE00347	46.82938265512241	44.9539285224039	20.003495499139305	0.418226085905731	100.0	109.39934937465912	3.918227266541369	Low
GENE00348	2878.7909877034963	2840.441567928479	878.3912817499797	0.3050191091994691	100.0	4909.688366135755	1154.5677699138266	High
GENE00349	3983.9792049390617	3824.990793204826	1278.7159238389088	0.3208839640252183	100.0	8490.60255049774	1722.6274514285203	High
GENE00350	157.25353473483642	154.39370037328325	57.27878095440074	0.3619431379550218	100.0	429.31530122355673	65.41617500862863	Medium
GENE00351	8.836068004135681	8.445193777141746	4.023225671418391	0.40902784219535515	100.0	19.04223632525176	0.9800582339301154	Low
GENE00352	298.2304437621687	283.086751686843	102.93136734473958	0.3439869488231299	100.0	638.0690472233163	126.74163098012666	Medium
GENE00353	138.77368909100738	135.70574470211744	43.498338653295725	0.311205484638627	100.0	250.74096682150935	36.84933175884556	Medium
GENE00354	1280.1158548175715	1250.4380911413077	424.7924721531908	0.3315800601138298	100.0	2263.178677977279	506.4871936213154	High
GENE00355	238.45070294248413	238.5105737232447	72.75637851058188	0.3038470032307982	100.0	450.5875314825845	86.51570949742299	Medium
GENE00356	37.222713239524204	35.861182367592704	13.098260582189369	0.3426826478829114	100.0	74.20026688988179	15.905401723377976	Low
GENE00357	298.86412026443594	289.2061034848025	110.4853324205617	0.3684513249638868	100.0	690.4768421611211	111.20781072764758	Medium
GENE00358	9.876798087664822	9.468160529127168	4.096461356355392	0.37662383022455054	100.0	23.479990291941768	1.9911597477532776	Low
GENE00359	76.39578802705	73.1517790890073	25.888504502438273	0.33449500499161766	100.0	156.324678963346	27.325175607877284	Medium
GENE00360	8.320645217804763	8.091681092493308	4.147638778107967	0.44499481325444507	100.0	22.160764836786917	1.0138362831862395	Low
GENE00361	300.6407382683835	281.0806841349466	108.55179406704859	0.3598711324279585	100.0	707.8881813784266	82.34959372405469	Medium
GENE00362	66.1797808883938	65.30378748179783	21.14942709565062	0.31481833992263686	100.0	135.59804804893696	26.365142540449884	Low
GENE00363	44.860238147123894	44.10958026524233	17.09628798356592	0.3727910860104878	100.0	86.14758156977987	11.437793909582757	Low
GENE00364	5592.053126822073	5269.479498747809	1940.8976488078044	0.34701934789427014	100.0	11194.801138944127	1400.7549701132716	High
GENE00365	140.9007434912915	121.40557758859175	51.75511596822349	0.3647275884174611	100.0	311.93452550635743	44.95649449376815	Medium
GENE00366	47.35756064625266	46.03049077595674	18.2425915459084	0.37724383327267896	100.0	106.02318215022466	13.893590678230208	Low
GENE00367	466.39492778440916	435.6793412174489	161.45729537571677	0.3454408376682056	100.0	1033.505120915645	144.69665710627623	High
GENE00368	462.2406870210099	433.19848539022394	149.87576589076912	0.32353756932402533	100.0	980.3029430044412	149.06032549924265	High
GENE00369	2349.696522195476	2265.3992622518717	840.8083930520266	0.35768479049211266	100.0	5026.545667380809	1051.9505227468355	High
GENE00370	154.9155306475928	151.1404452632686	49.16284510657679	0.3153171778486701	100.0	315.9648321332119	51.492589564069135	Medium
GENE00371	110.47895700674367	108.25256234198585	38.44896627023733	0.34489886972939154	100.0	200.88241026454847	35.65255066168005	Medium
GENE00372	196.56874306823408	181.57199092313505	70.16227295406728	0.3551284067735118	100.0	457.5327844179995	70.00851165434379	Medium
GENE00373	988.6626753658037	874.7831941800571	363.4433549919279	0.36723963026855616	100.0	2287.388121365332	344.93327782628506	High
GENE00374	34.28699675232436	32.7178067737159	13.572773231735772	0.384639512594444	100.0	80.28902909677059	11.492875922856172	Low
GENE00375	4.860094586234214	4.612171090958201	2.7311706317227284	0.4660625509592363	99.0	13.356488274717467	0.0	Low
GENE00376	37.19035849249327	34.938847106853544	14.54281296207538	0.3807980217031461	100.0	76.2268077458296	9.35609034716068	Low
GENE00377	236.32508533798114	229.25042731081962	86.48527941232457	0.36441693169164363	100.0	544.4145104596636	92.80004251031382	Medium
GENE00378	84.91075858742747	78.54462303892784	27.87059088329325	0.3244132788669375	100.0	162.24590217776844	32.36714472051968	Medium
GENE00379	60.87992250555031	61.742072193306115	21.13182561005092	0.3414972862668906	100.0	117.64915391981346	25.043285664169723	Low
GENE00380	230.82208484861007	228.60401320650243	64.91685232621766	0.28002876589006265	100.0	455.94584868240463	96.7810145398692	Medium
GENE00381	666.8981647709486	630.6503584490786	236.70470018738138	0.3544023814896358	100.0	1438.340423056945	241.517248084913	High
GENE00382	1162.4462768823723	1093.4578782121007	377.4084274573015	0.3243883580672273	100.0	2124.7724893097748	476.4425105327036	High
GENE00383	1438.4894332544498	1271.4375616883594	582.4873589400266	0.40464858267359294	100.0	3267.2035742567928	557.2348681988254	High
GENE00384	12.079710845143172	11.273543921229525	5.501270712953221	0.42059574390331284	100.0	28.37804350805029	2.983452277390919	Low
GENE00385	38.93732095292904	37.932285718489965	15.50316843787536	0.38818749149818327	100.0	91.53932501601057	12.86317032872156	Low
GENE00386	479.80376019772086	454.93693971123514	152.33468126352543	0.31683338167089387	100.0	1045.4443856674616	171.74734936950674	High
GENE00387	1.1382907795804191	0.9840216420942104	1.2619033230279313	0.590145800130862	66.0	6.979685390180571	0.0	Low
GENE00388	6.864827287298412	6.336672118618461	3.2590293684418667	0.41438028444758784	100.0	15.839249217686325	0.7886780487181464	Low
GENE00389	765.0785085204436	723.2141863659672	259.20118554998896	0.3383480709445746	100.0	1406.6799845036992	217.77581373664623	High
GENE00390	44.54867737040482	44.344263133456046	15.477127220457044	0.3397931205465317	100.0	83.38017282730848	10.069292252134831	Low
GENE00391	3.923813807113086	3.5911808747290133	2.274414623044783	0.46192133011997666	96.0	9.53589451699012	0.0	Low
GENE00392	66.50745916751929	65.1151667435933	23.5676915506612	0.3491124068553393	100.0	134.65616159303434	20.28467630414014	Low
GENE00393	58.362520664765	57.03389826380145	20.93080041726203	0.3525928512278563	100.0	126.77660423870164	23.99064784093852	Low
GENE00394	904.7115925470566	883.2711693028514	311.4497751088122	0.3438730139612635	100.0	1975.780498080928	348.2572602207684	High
GENE00395	612.5609937980046	599.8301814091095	196.68494149029607	0.32056298147767903	100.0	1133.9200252318572	234.82239968144413	High
GENE00396	4771.310472004606	4722.27971711119	1606.3898354829105	0.3366063136307533	100.0	10472.27323652985	1581.4705795626858	High
GENE00397	372.16436379838063	375.45692954758215	119.67719097220183	0.3207090563365343	100.0	695.5741742268654	119.98508400974298	Medium
GENE00398	10.357882624571355	9.686840520579128	5.125588177864884	0.4512802559498473	100.0	27.954176402114733	2.013141159579192	Low
GENE00399	9.67535665106587	8.974283838137698	4.624353981416359	0.43318027983211643	100.0	27.513500765362423	0.934981875471942	Low
GENE00400	27.923343326908352	25.51758782106652	9.9697977359832	0.34469727871009864	100.0	65.13173675972044	8.79695912827635	Low
